
        AX        AY        AZ         WX        WY        WZ     AngleX    AngleY    AngleZ
      0.05      0.00      0.15       0.00     -0.00      0.00       1.42    -17.96   -103.74  
      0.05      0.00      0.15      -0.00      0.00     -0.00       1.42    -17.91   -103.80  
      0.05      0.00      0.15       0.00     -0.00      0.00       1.43    -17.99   -103.79  
      0.04      0.00      0.15      -0.00      0.00      0.00       1.41    -17.90   -103.79  
      0.05      0.01      0.15       0.00     -0.00     -0.00       1.47    -17.94   -103.83  
      0.05      0.00      0.15      -0.00     -0.00      0.00       1.41    -17.96   -103.81  
      0.04      0.00      0.15       0.00      0.00     -0.00       1.44    -17.90   -103.82  
      0.05      0.00      0.15       0.00     -0.00     -0.00       1.47    -17.94   -103.85  
      0.04      0.00      0.15      -0.00     -0.00      0.00       1.42    -17.94   -103.83  
      0.05      0.01      0.15       0.00      0.00     -0.00       1.53    -17.91   -103.88  
      0.05      0.00      0.15      -0.00     -0.00      0.00       1.44    -17.91   -103.84  
      0.05      0.01      0.15      -0.00     -0.00     -0.00       1.44    -18.00   -103.85  
      0.04      0.00      0.16       0.00      0.01     -0.00       1.53    -17.85   -103.88  
      0.05      0.00      0.15      -0.00     -0.00      0.00       1.46    -17.93   -103.80  
      0.05      0.01      0.15       0.00     -0.00     -0.00       1.49    -17.94   -103.87  
      0.05      0.00      0.15      -0.00      0.00      0.00       1.47    -17.89   -103.84  
      0.04      0.01      0.15       0.00     -0.00      0.00       1.50    -17.87   -103.80  
      0.04      0.01      0.15       0.00     -0.00      0.00       1.54    -17.86   -103.76  
      0.05      0.01      0.15       0.00     -0.00     -0.00       1.58    -17.94   -103.82  
      0.04      0.00      0.15      -0.00      0.01      0.00       1.46    -17.80   -103.75  
      0.05      0.00      0.15       0.00     -0.00     -0.00       1.49    -17.84   -103.75  
      0.05      0.01      0.15       0.00     -0.00     -0.00       1.52    -17.90   -103.77  
      0.04      0.00      0.16      -0.00      0.01      0.00       1.48    -17.73   -103.74  
      0.05      0.01      0.15       0.00     -0.00      0.00       1.51    -17.81   -103.73  
      0.04      0.00      0.15      -0.00      0.00     -0.00       1.48    -17.75   -103.76  
      0.05      0.00      0.15       0.00      0.00      0.00       1.47    -17.72   -103.72  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.51    -17.65   -103.73  
      0.05      0.00      0.15      -0.00     -0.00     -0.00       1.48    -17.71   -103.74  
      0.05      0.00      0.16      -0.00      0.00      0.00       1.41    -17.64   -103.71  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.48    -17.58   -103.73  
      0.05      0.00      0.16       0.00     -0.00      0.00       1.49    -17.61   -103.72  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.40    -17.52   -103.70  
      0.05      0.00      0.16       0.00     -0.00     -0.00       1.46    -17.54   -103.72  
      0.04      0.00      0.16       0.00      0.00      0.00       1.47    -17.46   -103.72  
      0.05      0.00      0.16      -0.00     -0.00      0.00       1.40    -17.48   -103.69  
      0.05      0.00      0.16       0.00      0.00     -0.00       1.43    -17.42   -103.75  
      0.05      0.00      0.16       0.00      0.00      0.00       1.45    -17.40   -103.72  
      0.05      0.00      0.16      -0.00     -0.00      0.00       1.40    -17.39   -103.72  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.41    -17.33   -103.76  
      0.05      0.00      0.16       0.00      0.00      0.00       1.43    -17.32   -103.73  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.43    -17.28   -103.75  
      0.05      0.00      0.16      -0.00     -0.00     -0.00       1.43    -17.27   -103.78  
      0.04      0.00      0.16       0.00      0.00      0.00       1.42    -17.22   -103.77  
      0.05      0.00      0.16       0.00     -0.00     -0.00       1.47    -17.22   -103.80  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.46    -17.15   -103.83  
      0.04      0.00      0.16       0.00     -0.00      0.00       1.47    -17.16   -103.81  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.48    -17.13   -103.85  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.49    -17.09   -103.85  
      0.05      0.00      0.16      -0.00     -0.00      0.00       1.48    -17.12   -103.85  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.48    -17.08   -103.86  
      0.05      0.00      0.16       0.00      0.00      0.00       1.50    -17.06   -103.85  
      0.05      0.00      0.16      -0.00     -0.00      0.00       1.47    -17.07   -103.83  
      0.05      0.00      0.16       0.00      0.00     -0.00       1.49    -17.06   -103.86  
      0.05      0.00      0.16      -0.00      0.00      0.00       1.46    -17.02   -103.83  
      0.05      0.00      0.16       0.00     -0.00     -0.00       1.47    -17.05   -103.84  
      0.05      0.00      0.16       0.00      0.00     -0.00       1.48    -17.00   -103.87  
      0.05      0.00      0.16       0.00      0.00      0.00       1.48    -16.98   -103.85  
      0.05      0.00      0.16       0.00     -0.00     -0.00       1.51    -17.02   -103.88  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.49    -16.92   -103.90  
      0.05      0.00      0.16       0.00     -0.00      0.00       1.54    -16.94   -103.90  
      0.04      0.01      0.16      -0.00     -0.00     -0.00       1.53    -16.94   -103.94  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.59    -16.85   -103.97  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.58    -16.83   -103.96  
      0.05      0.01      0.16      -0.00     -0.00     -0.00       1.59    -16.91   -104.00  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.59    -16.78   -104.02  
      0.04      0.01      0.16       0.00     -0.00      0.00       1.64    -16.79   -103.99  
      0.05      0.01      0.16      -0.00     -0.00     -0.00       1.64    -16.85   -104.02  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.61    -16.74   -103.99  
      0.05      0.01      0.16       0.00     -0.00      0.00       1.65    -16.81   -103.96  
      0.04      0.01      0.16      -0.00      0.00     -0.00       1.59    -16.77   -103.97  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.68    -16.70   -103.97  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.59    -16.73   -103.92  
      0.05      0.01      0.16       0.00     -0.00     -0.00       1.62    -16.78   -103.98  
      0.04      0.00      0.16      -0.00      0.01      0.00       1.59    -16.65   -103.97  
      0.04      0.01      0.16       0.00     -0.00      0.00       1.62    -16.70   -103.92  
      0.05      0.01      0.16       0.00     -0.00     -0.00       1.67    -16.70   -104.01  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.57    -16.63   -103.94  
      0.04      0.01      0.16       0.00     -0.00     -0.00       1.61    -16.67   -103.97  
      0.04      0.01      0.16      -0.00      0.00     -0.00       1.62    -16.66   -104.01  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.57    -16.64   -103.96  
      0.04      0.01      0.16       0.00     -0.00     -0.00       1.60    -16.64   -103.98  
      0.05      0.00      0.16      -0.00     -0.00     -0.00       1.60    -16.66   -104.00  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.52    -16.61   -103.95  
      0.05      0.01      0.16       0.00     -0.00     -0.00       1.58    -16.69   -103.98  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.54    -16.65   -103.99  
      0.04      0.00      0.16       0.00      0.00      0.00       1.53    -16.64   -103.94  
      0.05      0.01      0.16       0.00     -0.00     -0.00       1.57    -16.66   -103.97  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.53    -16.66   -103.95  
      0.05      0.00      0.16       0.00     -0.00     -0.00       1.54    -16.66   -103.95  
      0.05      0.00      0.16       0.00      0.00     -0.00       1.57    -16.66   -103.98  
      0.05      0.00      0.16      -0.00     -0.00      0.00       1.46    -16.69   -103.96  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.48    -16.64   -103.98  
      0.05      0.01      0.16       0.01     -0.00     -0.00       1.61    -16.65   -104.01  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.49    -16.64   -103.95  
      0.05      0.00      0.16      -0.00     -0.00     -0.00       1.42    -16.69   -104.01  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.52    -16.58   -104.03  
      0.05      0.01      0.16       0.01     -0.00      0.00       1.66    -16.64   -104.01  
      0.04      0.00      0.16      -0.01      0.00     -0.00       1.53    -16.62   -104.05  
      0.05      0.00      0.16      -0.00      0.00     -0.00       1.49    -16.57   -104.10  
      0.05      0.00      0.16       0.01     -0.00      0.00       1.58    -16.60   -104.06  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.59    -16.55   -104.10  
      0.05      0.00      0.16      -0.00      0.00     -0.00       1.59    -16.54   -104.15  
      0.04      0.00      0.16       0.00      0.00      0.00       1.57    -16.51   -104.09  
      0.05      0.01      0.16       0.00     -0.00     -0.00       1.61    -16.55   -104.14  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.58    -16.47   -104.16  
      0.05      0.01      0.16       0.00     -0.00      0.00       1.63    -16.50   -104.12  
      0.05      0.00      0.16      -0.00      0.00     -0.00       1.63    -16.48   -104.16  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.57    -16.44   -104.15  
      0.05      0.01      0.16       0.00     -0.00      0.00       1.66    -16.45   -104.14  
      0.04      0.01      0.16      -0.00      0.00     -0.00       1.64    -16.40   -104.16  
      0.05      0.01      0.16      -0.00     -0.00     -0.00       1.64    -16.44   -104.17  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.66    -16.38   -104.18  
      0.05      0.01      0.16       0.00     -0.00      0.00       1.68    -16.40   -104.18  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.64    -16.38   -104.19  
      0.04      0.01      0.16       0.00     -0.00      0.00       1.68    -16.38   -104.19  
      0.04      0.00      0.16      -0.00      0.00     -0.00       1.66    -16.36   -104.19  
      0.04      0.01      0.16      -0.00     -0.00      0.00       1.65    -16.38   -104.19  
      0.05      0.00      0.16       0.00      0.00      0.00       1.67    -16.37   -104.19  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.61    -16.35   -104.17  
      0.05      0.01      0.16       0.00     -0.00     -0.00       1.66    -16.36   -104.18  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.65    -16.33   -104.17  
      0.05      0.00      0.16      -0.00     -0.00      0.00       1.63    -16.36   -104.16  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.66    -16.33   -104.19  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.63    -16.33   -104.16  
      0.04      0.00      0.16       0.00     -0.00     -0.00       1.64    -16.33   -104.17  
      0.05      0.01      0.16       0.00      0.00     -0.00       1.66    -16.32   -104.18  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.62    -16.31   -104.15  
      0.04      0.00      0.16       0.00     -0.00     -0.00       1.63    -16.31   -104.16  
      0.05      0.00      0.16       0.00      0.00      0.00       1.64    -16.30   -104.16  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.62    -16.30   -104.13  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.65    -16.29   -104.15  
      0.04      0.00      0.16      -0.00      0.00      0.00       1.63    -16.28   -104.14  
      0.04      0.00      0.16       0.00     -0.00      0.00       1.63    -16.29   -104.13  
      0.04      0.00      0.16       0.00      0.00     -0.00       1.65    -16.27   -104.17  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.60    -16.27   -104.14  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.64    -16.26   -104.16  
      0.04      0.01      0.16       0.00      0.00     -0.00       1.66    -16.24   -104.18  
      0.04      0.00      0.16      -0.00     -0.00      0.00       1.61    -16.23   -104.16  
